"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.41","10","10","80","0","0","0","0","0","0","0","0","0","0","10","86025","  4"
"2021-22","Spring","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.65","10","70","20","0","0","0","0","0","0","0","0","0","0","10","16329","  4"
"2021-22","Spring","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.37","10","30","30","20","10","0","0","0","0","0","0","0","0","10","16330","  4"
"2022-23","Fall","MGT","2984","SS: Entrepreneurial Leadership","Townsend","3.86","80","15","0","0","0","0","5","0","0","0","0","0","0","20","91964","  2"
"2022-23","Spring","REAL","1014","Careers in Real Estate","Clements","3.74","80","7.5","0","5","0","0","2.5","2.5","0","2.5","0","0","0","40","19529","  1"
"2017-18","Fall","MGT","4945","Executive Ldrshp for Cadets","Humphrey","3.71","51.2","26.8","12.2","4.9","2.4","2.4","0","0","0","0","0","0","2","41","86080","  1"
"2016-17","Fall","FIN","4244","Asset Valuation & Governance","Pinkerton","1.96","0","0","7.1","0","21.4","7.1","42.9","7.1","0","0","0","14.3","0","14","89468","  3"
"2016-17","Spring","ACIS","5364","Multi-jurisdictional Tax Cncpt","Salbador","3.91","85.7","7.1","0","7.1","0","0","0","0","0","0","0","0","0","14","10181","  3"
"2016-17","Spring","MGT","4964","Field Study","Carlson","3.54","42.9","7.1","28.6","14.3","7.1","0","0","0","0","0","0","0","0","14","15997","  3"
"2017-18","Fall","BIT","4464","Adv Supply Chain Mgt","Fraticelli","3.5","35.7","14.3","14.3","35.7","0","0","0","0","0","0","0","0","0","14","81317","  3"
"2017-18","Fall","HTM","3524","Lodging Management","Kang","3.26","28.6","28.6","21.4","7.1","0","0","7.1","0","0","0","0","7.1","0","14","84835","  3"
"2017-18","Fall","HTM","5564","HTM IT & Business Analytics","Xiang","3.68","35.7","42.9","7.1","14.3","0","0","0","0","0","0","0","0","0","14","89549","  3"
"2017-18","Spring","ACIS","5214","Adv Strategic Cost Mgt","Davidson","3.62","21.4","42.9","35.7","0","0","0","0","0","0","0","0","0","0","14","10175","  3"
"2017-18","Spring","MGT","3614","Strategy Competition Analytics","Hodge","3.79","57.1","28.6","7.1","7.1","0","0","0","0","0","0","0","0","0","14","16202","  3"
"2017-18","Spring","HTM","3244","Franchising Service Industries","Walton","3.35","0","50","7.1","35.7","7.1","0","0","0","0","0","0","0","0","14","19446","  3"
"2018-19","Fall","FIN","5124","Inv Analysis/Portfolio Mgt","Kumar","3.81","64.3","14.3","21.4","0","0","0","0","0","0","0","0","0","0","14","84493","  3"
"2018-19","Fall","MGT","5384","Eth Dim Leadership","Wokutch","3.76","64.3","14.3","7.1","14.3","0","0","0","0","0","0","0","0","0","14","86433","  3"
"2018-19","Fall","FIN","4154","Real Estate Finance","Murray","3.55","35.7","28.6","21.4","7.1","0","0","7.1","0","0","0","0","0","1","14","89817","  3"
"2018-19","Spring","FIN","5184","Currencies and Global Finance","Kumar","3.4","28.6","14.3","21.4","28.6","0","7.1","0","0","0","0","0","0","0","14","14647","  3"
"2018-19","Spring","HTM","3444","Fin Mgt Hospit Org","Walton","3.34","28.6","28.6","14.3","14.3","0","7.1","0","0","0","7.1","0","0","0","14","15353","  3"
"2019-20","Fall","ACIS","4114","Advanced Financial Accounting","Garner","3.36","21.4","21.4","28.6","7.1","14.3","7.1","0","0","0","0","0","0","2","14","80148","  3"
"2019-20","Fall","ACIS","4444","Forensic Accounting","Rogers","3.24","7.1","21.4","35.7","7.1","28.6","0","0","0","0","0","0","0","1","14","80163","  3"
"2019-20","Fall","HTM","5024","International Service Mgt","Khan","3.79","57.1","21.4","21.4","0","0","0","0","0","0","0","0","0","0","14","85451","  3"
"2019-20","Fall","MKTG","5104","Marketing Policy And Strategy","Khan","3.64","42.9","21.4","21.4","14.3","0","0","0","0","0","0","0","0","0","14","87478","  3"
"2019-20","Fall","REAL","4076","Real Estate Studio","Everett","3.59","28.6","28.6","35.7","7.1","0","0","0","0","0","0","0","0","0","14","89669","  3"
"2019-20","Fall","ACIS","4444","Forensic Accounting","Rogers","3.24","7.1","21.4","21.4","35.7","14.3","0","0","0","0","0","0","0","0","14","90906","  3"
"2019-20","Spring","ACIS","3115","Intermediate Financial Acct","Lowry","3.45","35.7","21.4","28.6","0","0","7.1","0","7.1","0","0","0","0","0","14","10147","  3"
"2019-20","Spring","ACIS","4214","Cost Planning and Control","Johnson","3.46","35.7","21.4","7.1","21.4","7.1","7.1","0","0","0","0","0","0","0","14","10170","  3"
"2019-20","Spring","ACIS","4214","Cost Planning and Control","Tan","3.49","28.6","35.7","7.1","21.4","0","0","7.1","0","0","0","0","0","0","14","10171","  3"
"2019-20","Spring","FIN","3054","Legal & Ethical Env Bus","Price","3.01","14.3","35.7","7.1","7.1","0","0","21.4","14.3","0","0","0","0","0","14","14873","  3"
"2019-20","Spring","FIN","3154","Corporate Finance","Artavanis","3.14","21.4","7.1","21.4","21.4","7.1","14.3","7.1","0","0","0","0","0","0","14","14893","  3"
"2019-20","Spring","FIN","4214","Financial Modeling in Excel","Spicer","3.61","50","14.3","21.4","7.1","0","7.1","0","0","0","0","0","0","0","14","14911","  3"
"2019-20","Spring","FIN","4264","Managing Risk with Derivatives","Spicer","3.01","21.4","21.4","7.1","7.1","14.3","7.1","7.1","7.1","7.1","0","0","0","0","14","14924","  3"
"2019-20","Spring","FIN","5184","Currencies and Global Finance","Kumar","3.88","85.7","0","7.1","7.1","0","0","0","0","0","0","0","0","0","14","14940","  3"
"2019-20","Spring","MGT","2984","SS:Glbl Bus, Soc & Pop Culture","Jamison","3.74","64.3","14.3","0","21.4","0","0","0","0","0","0","0","0","0","14","21223","  3"
"2019-20","Spring","MGT","4984","SS: Pamplin Leadership Academy","Carlson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","21","21843","  2"
"2020-21","Fall","ACIS","3115","Intermediate Financial Acct","Erickson","2.64","14.3","0","7.1","28.6","7.1","14.3","14.3","0","7.1","7.1","0","0","1","14","80137","  3"
"2020-21","Fall","ACIS","4344","Tax for Financial Planners","Compton","3.05","7.1","14.3","21.4","28.6","14.3","0","14.3","0","0","0","0","0","0","14","80156","  3"
"2020-21","Fall","BIT","3424","Intro Bus Analytics Modeling","Seref","3.77","57.1","28.6","7.1","0","7.1","0","0","0","0","0","0","0","0","14","81670","  3"
"2020-21","Fall","HTM","5514","Contemp Prob Hosp Ind","Khan","3.88","78.6","7.1","14.3","0","0","0","0","0","0","0","0","0","0","14","85876","  3"
"2020-21","Fall","MKTG","4984","SS: Careers in Marketing","Wertalik","4","100","0","0","0","0","0","0","0","0","0","0","0","0","42","91681","  1"
"2020-21","Spring","ACIS","5654","Advanced Accounting Analytics","Shortt","3.59","35.7","35.7","7.1","7.1","14.3","0","0","0","0","0","0","0","0","14","10208","  3"
"2020-21","Spring","BIT","5404","Decision Modeling & Analytics","Major","3.18","21.4","0","42.9","21.4","0","0","7.1","7.1","0","0","0","0","0","14","11805","  3"
"2020-21","Spring","BIT","4164","Future of Security","Brantly","3.94","78.6","21.4","0","0","0","0","0","0","0","0","0","0","0","14","21603","  3"
"2021-22","Fall","ACIS","4124","Governmental Acctg","Garner","3.12","14.3","14.3","28.6","21.4","7.1","0","0","14.3","0","0","0","0","0","14","80161","  3"
"2021-22","Fall","BIT","4434","Comp Sim In Bus","Travis","3.16","21.4","7.1","14.3","42.9","0","7.1","0","7.1","0","0","0","0","2","14","81735","  3"
"2021-22","Spring","ACIS","5324","Taxation of Business Entities","Green","3.56","28.6","21.4","42.9","7.1","0","0","0","0","0","0","0","0","0","14","10202","  3"
"2021-22","Spring","BIT","2164","Foundations Security Environ","Brantly","3.66","85.7","0","7.1","0","0","0","0","0","0","0","0","7.1","1","14","11735","  3"
"2021-22","Spring","HTM","3444","Fin Mgt Hospit Org","Duetsch","3.24","21.4","7.1","21.4","42.9","0","0","0","7.1","0","0","0","0","0","14","16333","  3"
"2021-22","Spring","HTM","5444","Fin Mgt Hospitality","Henderson","3.59","64.3","0","14.3","7.1","7.1","0","7.1","0","0","0","0","0","0","14","16354","  3"
"2021-22","Spring","MGT","4094","Startup: Commercialization","Haines","3.96","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","14","17673","  3"
"2021-22","Spring","MGT","4394","Strategic Management","Awate","3.55","50","14.3","7.1","14.3","7.1","7.1","0","0","0","0","0","0","0","14","17695","  3"
"2021-22","Spring","MGT","5324","Interpersonal Leadership","Becker","3.78","35.7","57.1","7.1","0","0","0","0","0","0","0","0","0","0","14","17715","  3"
"2021-22","Spring","FIN","4244","Asset Valuation & Governance","Cabezon Otero","2.98","7.1","35.7","14.3","7.1","7.1","7.1","7.1","0","14.3","0","0","0","0","14","21435","  3"
"2022-23","Fall","ACIS","4444","Forensic Accounting","Rogers","2.94","14.3","7.1","28.6","28.6","0","7.1","7.1","0","0","0","0","7.1","0","14","80177","  3"
"2022-23","Fall","FIN","4134","Fin Planning Applications","Lineberry","2.89","7.1","0","28.6","35.7","7.1","14.3","0","0","0","7.1","0","0","0","14","85296","  3"
"2022-23","Fall","FIN","5084","Analytical Frame Bus Mgrs","Livingston","3.67","64.3","7.1","7.1","7.1","14.3","0","0","0","0","0","0","0","0","14","85323","  3"
"2022-23","Fall","FIN","5104","Corporate Finance","Mansi","3.6","21.4","42.9","28.6","7.1","0","0","0","0","0","0","0","0","0","14","85324","  3"
"2022-23","Fall","MGT","2935","Career Planning for Cadets","Mallory","3.79","66.7","23.8","0","4.8","0","0","4.8","0","0","0","0","0","0","21","87830","  2"
"2022-23","Fall","FIN","4264","Managing Risk with Derivatives","Spicer","2.71","14.3","14.3","7.1","14.3","21.4","0","0","14.3","0","7.1","7.1","0","0","14","91178","  3"
"2022-23","Spring","ACIS","4684","IS Security and Assurance","Kogan","3.33","7.1","50","7.1","14.3","14.3","0","7.1","0","0","0","0","0","0","14","10196","  3"
"2022-23","Spring","HTM","5424","Human Resource Management","Minarich","4","100","0","0","0","0","0","0","0","0","0","0","0","0","14","16521","  3"
"2023-24","Fall","BIT","4614","Information Security","Ionescu","3.41","14.3","50","7.1","14.3","0","14.3","0","0","0","0","0","0","0","14","81934","  3"
"2023-24","Fall","FIN","4314","Field Projects in Finance","Paye","3.84","71.4","14.3","7.1","7.1","0","0","0","0","0","0","0","0","0","14","85453","  3"
"2023-24","Fall","MGT","1935","Fund of Cadet Prof Leadership","Mallory","3.61","61.9","9.5","0","9.5","14.3","4.8","0","0","0","0","0","0","0","21","87807","  2"
"2023-24","Fall","MGT","2935","Career Planning for Cadets","Mallory","3.78","85.7","4.8","0","0","4.8","0","0","0","0","4.8","0","0","0","21","87828","  2"
"2023-24","Fall","MGT","4394","Strategic Management","Zach","3.19","14.3","21.4","42.9","7.1","7.1","0","0","0","0","0","0","7.1","0","14","87873","  3"
"2023-24","Fall","MGT","4935","Cadet Citizen Leader Practicum","Mallory","3.63","57.1","19","0","14.3","4.8","0","0","4.8","0","0","0","0","0","21","87877","  2"
"2023-24","Fall","FIN","4274","Equity Securities","Ye","3.44","21.4","7.1","57.1","14.3","0","0","0","0","0","0","0","0","0","14","91093","  3"
"2017-18","Fall","REAL","3014","Prof Develop in Real Estate","Goss","3.53","30.2","41.9","11.6","7","4.7","0","0","0","2.3","2.3","0","0","0","43","88959","  1"
"2018-19","Fall","REAL","2014","Careers in Real Estate","Boyle","2.85","18.6","18.6","7","16.3","7","4.7","16.3","2.3","0","2.3","2.3","4.7","0","43","87851","  1"
"2016-17","Fall","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.5","18.2","45.5","9.1","18.2","9.1","0","0","0","0","0","0","0","0","11","84667","  4"
"2016-17","Fall","REAL","1004","Discovering Real Estate","Clark","3.47","54.5","9.1","13.6","4.5","0","4.5","9.1","4.5","0","0","0","0","0","22","89318","  2"
"2016-17","Fall","MKTG","5624","Business Negotiations","Becker","3.96","86.4","13.6","0","0","0","0","0","0","0","0","0","0","0","22","89501","  2"
"2016-17","Spring","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.45","27.3","18.2","18.2","36.4","0","0","0","0","0","0","0","0","0","11","14829","  4"
"2016-17","Spring","MGT","5954","Study Abroad","Hatfield","3.8","50","36.4","13.6","0","0","0","0","0","0","0","0","0","0","22","16019","  2"
"2017-18","Fall","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.42","9.1","27.3","45.5","18.2","0","0","0","0","0","0","0","0","0","11","84828","  4"
"2018-19","Fall","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.51","18.2","27.3","45.5","9.1","0","0","0","0","0","0","0","0","0","11","85167","  4"
"2018-19","Fall","MKTG","5624","Business Negotiations","Khan","3.85","63.6","27.3","9.1","0","0","0","0","0","0","0","0","0","0","22","86553","  2"
"2019-20","Spring","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.65","27.3","45.5","18.2","9.1","0","0","0","0","0","0","0","0","0","11","15725","  4"
"2019-20","Spring","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.53","36.4","36.4","9.1","9.1","0","0","0","9.1","0","0","0","0","0","11","15727","  4"
"2021-22","Fall","HTM","3414","Food Prep, Purch and Mgt","Sexton","3.34","0","36.4","36.4","18.2","9.1","0","0","0","0","0","0","0","0","11","86024","  4"
"2021-22","Fall","REAL","1014","Careers in Real Estate","Robert","3.24","43.2","18.2","9.1","4.5","6.8","2.3","0","4.5","6.8","0","0","4.5","2","44","93307","  1"
"2022-23","Fall","MGT","2935","Career Planning for Cadets","Mallory","3.41","63.6","9.1","0","4.5","4.5","4.5","4.5","4.5","0","0","0","4.5","0","22","91258","  2"
"2023-24","Fall","BIT","5624","Project Management","Hall","3.62","50","18.2","13.6","13.6","0","0","4.5","0","0","0","0","0","0","22","81951","  2"
"2023-24","Fall","FIN","5674","Investments and Portfolio Mgmt","Billingsley","3.69","40.9","36.4","9.1","13.6","0","0","0","0","0","0","0","0","0","22","85460","  2"
"2023-24","Fall","MGT","5674","Change Management","Buengel","3.45","18.2","13.6","59.1","9.1","0","0","0","0","0","0","0","0","0","22","87888","  2"
"2023-24","Fall","MKTG","5634","Intl Marketing Management","Hood","4","100","0","0","0","0","0","0","0","0","0","0","0","0","22","88019","  2"
"2023-24","Fall","REAL","1004","Discovering Real Estate","Belcher","3.76","68.2","13.6","4.5","4.5","9.1","0","0","0","0","0","0","0","0","22","89437","  2"
"2023-24","Fall","REAL","1014","Careers in Real Estate","Clements","3.9","90.9","4.5","0","0","0","2.3","0","2.3","0","0","0","0","0","44","89439","  1"
"2016-17","Fall","ACIS","3116","Intermediate Financial Acct","Brozovsky","2.27","13.3","13.3","6.7","13.3","0","0","20","13.3","0","0","0","20","5","15","80147","  3"
"2016-17","Fall","BIT","3464","Enterprise Planning & Control","Russell","2.83","6.7","0","33.3","20","0","20","20","0","0","0","0","0","0","15","88010","  3"
"2016-17","Fall","MGT","5424","Bus Negotiation: Strat Tactics","Khan","3.9","66.7","33.3","0","0","0","0","0","0","0","0","0","0","0","15","88966","  3"
"2016-17","Spring","ACIS","5214","Adv Strategic Cost Mgt","Hayne","3.4","13.3","26.7","33.3","20","6.7","0","0","0","0","0","0","0","0","15","10178","  3"
"2016-17","Spring","ACIS","5414","Auditing Theory","Jenkins","3.16","6.7","13.3","20","40","20","0","0","0","0","0","0","0","0","15","10182","  3"
"2016-17","Spring","HTM","3444","Fin Mgt Hospit Org","Walton","2.93","13.3","6.7","13.3","33.3","13.3","6.7","6.7","0","0","6.7","0","0","1","15","14833","  3"
"2016-17","Spring","MGT","5424","Bus Negotiation: Strat Tactics","Khan","3.89","80","13.3","0","6.7","0","0","0","0","0","0","0","0","0","15","16004","  3"
"2016-17","Spring","BIT","5484","Cognitive Comp Smart Service","Badinelli","3.76","46.7","33.3","20","0","0","0","0","0","0","0","0","0","0","15","18337","  3"
"2017-18","Fall","FIN","4114","Fin Plan Technology & Modeling","Klock","3.45","13.3","40","13.3","33.3","0","0","0","0","0","0","0","0","0","15","84134","  3"
"2017-18","Fall","HTM","2474","Intro Mtgs Mgt","Feiertag","3.37","33.3","0","13.3","53.3","0","0","0","0","0","0","0","0","0","15","84821","  3"
"2017-18","Fall","MGT","4394","Strategic Management","Fitch","3.73","46.7","26.7","26.7","0","0","0","0","0","0","0","0","0","0","15","86069","  3"
"2017-18","Fall","MKTG","3104","Marketing Management","Wertalik","3.67","33.3","33.3","33.3","0","0","0","0","0","0","0","0","0","0","15","86155","  3"
"2017-18","Spring","FIN","3124","Fin Planning for Professionals","Damico","2.8","0","13.3","26.7","26.7","13.3","0","13.3","0","0","0","0","6.7","0","15","14333","  3"
"2017-18","Spring","HTM","4454","Hospitality Revenue Management","Nicolau Gonzalbez","3.75","73.3","0","6.7","20","0","0","0","0","0","0","0","0","0","15","15064","  3"
"2017-18","Spring","MGT","4964","Field Study","Carlson","3.49","40","13.3","26.7","0","13.3","6.7","0","0","0","0","0","0","0","15","16242","  3"
"2018-19","Fall","MGT","3344","Employee & Labor Relations","Arthur","3.07","6.7","26.7","13.3","33.3","6.7","0","6.7","0","0","6.7","0","0","0","15","86391","  3"
"2018-19","Fall","MKTG","4994","Undergraduate Research","May","3.98","93.3","6.7","0","0","0","0","0","0","0","0","0","0","0","15","86541","  3"
"2018-19","Spring","ACIS","3314","Tax Impact on Decisions","Harding","2.89","20","13.3","6.7","26.7","0","6.7","13.3","0","6.7","6.7","0","0","0","15","10150","  3"
"2018-19","Spring","ACIS","5014","Info Sys Audit & Ctrl","Barkhi","3.29","6.7","6.7","60","26.7","0","0","0","0","0","0","0","0","0","15","10179","  3"
"2018-19","Spring","ACIS","5324","Taxation of Business Entities","Seago","3.47","33.3","13.3","20","26.7","6.7","0","0","0","0","0","0","0","0","15","10189","  3"
"2018-19","Spring","MGT","3424","HR Staffing and Development","Zimmerman","2.95","13.3","6.7","13.3","26.7","13.3","13.3","13.3","0","0","0","0","0","0","15","16518","  3"
"2018-19","Spring","FIN","4114","Fin Plan Technology & Modeling","Klock","3.65","33.3","33.3","26.7","6.7","0","0","0","0","0","0","0","0","0","15","20592","  3"
"2019-20","Fall","ACIS","4124","Governmental Acctg","Garner","3.36","13.3","33.3","20","20","6.7","6.7","0","0","0","0","0","0","0","15","80149","  3"
"2019-20","Fall","HTM","3444","Fin Mgt Hospit Org","Duetsch","3.2","13.3","13.3","33.3","20","13.3","0","0","6.7","0","0","0","0","1","15","85434","  3"
"2019-20","Fall","MKTG","4644","Mktg, Soc, & Pub Interests","Schirr","3.81","53.3","40","0","6.7","0","0","0","0","0","0","0","0","0","15","87461","  3"
"2019-20","Fall","MKTG","4704","International Marketing","Reilly","3.56","26.7","33.3","20","20","0","0","0","0","0","0","0","0","0","15","87463","  3"
"2019-20","Fall","ACIS","3314","Tax Impact on Decisions","Huang","2.76","6.7","20","0","13.3","13.3","26.7","13.3","6.7","0","0","0","0","0","15","89685","  3"
